paperId,title,publicationDate,hypothesis_4omini,sentence,keywords_4omini,neg_type,idea_keywords_llama,similarity,rank
f9f9035136df0e7def51b6b86b8085f34b02bb32_n_subset_2,Who We Are and How We Govern: The Effect of Identity Orientation on Governance Choice,2022-04-29 00:00:00,"Different firm-level identity orientations (individualistic, relational, or collectivistic) impact governance choice, with unique governance problems arising from match and mismatch scenarios between a firm's identity orientation and that of a value chain partner.","When a firm's relational identity is mismatched with that of its partners, it may struggle to establish effective governance structures.","['identity orientation', 'governance choice', 'firm-level', 'value chain partner', 'mismatch scenarios', 'governance problems']",subset,"['relational identity', 'governance structures', 'partner mismatch', 'firm identity', 'partnership', 'effective governance', 'organizational identity']",0.9133363,2
f9f9035136df0e7def51b6b86b8085f34b02bb32_n_subset_3,Who We Are and How We Govern: The Effect of Identity Orientation on Governance Choice,2022-04-29 00:00:00,"Different firm-level identity orientations (individualistic, relational, or collectivistic) impact governance choice, with unique governance problems arising from match and mismatch scenarios between a firm's identity orientation and that of a value chain partner.","In a global supply chain, firms with collectivistic orientations may face unique governance issues when working with individualistic partners.","['identity orientation', 'governance choice', 'firm-level', 'value chain partner', 'mismatch scenarios', 'governance problems']",subset,"['global supply chain', 'collectivistic orientations', 'individualistic partners', 'governance issues', 'intercultural collaboration', 'cultural differences', 'business partnerships', 'organizational behavior', 'management challenges']",0.92114246,3
f9f9035136df0e7def51b6b86b8085f34b02bb32_n_subset_4,Who We Are and How We Govern: The Effect of Identity Orientation on Governance Choice,2022-04-29 00:00:00,"Different firm-level identity orientations (individualistic, relational, or collectivistic) impact governance choice, with unique governance problems arising from match and mismatch scenarios between a firm's identity orientation and that of a value chain partner.",Companies with individualistic identities may need to adapt their governance strategies to accommodate the collectivistic values of their partners in a global value chain.,"['identity orientation', 'governance choice', 'firm-level', 'value chain partner', 'mismatch scenarios', 'governance problems']",subset,"['individualistic identities', 'collectivistic values', 'governance strategies', 'global value chain', 'partners', 'adaptability', 'cultural differences', 'business partnerships', 'organizational identity', 'cross-cultural management']",0.9216318,4
f9f9035136df0e7def51b6b86b8085f34b02bb32_n_subset_5,Who We Are and How We Govern: The Effect of Identity Orientation on Governance Choice,2022-04-29 00:00:00,"Different firm-level identity orientations (individualistic, relational, or collectivistic) impact governance choice, with unique governance problems arising from match and mismatch scenarios between a firm's identity orientation and that of a value chain partner.",The governance problems arising from identity mismatches can be particularly pronounced when a firm's relational identity is at odds with that of its partners.,"['identity orientation', 'governance choice', 'firm-level', 'value chain partner', 'mismatch scenarios', 'governance problems']",subset,"['governance problems', 'identity mismatches', 'relational identity', 'partner identity', 'firm identity', 'mismatched identity', 'partnership conflicts']",0.9342928,5
421e0090330400c6ed9ae6e1095532084cbe1c7a_n_subset_1,When “More” Seems Like Less: Differential Price Framing Increases the Choice Share of Higher-Priced Options,2019-11-01 00:00:00,"Differential price framing increases the choice share of higher-priced options by creating a focus on the price difference, leading to lower perceived expensiveness and greater choice share for the premium option.","The strategy of presenting prices in a differential format can be particularly effective in increasing the adoption of premium products, as it creates a sense of value and exclusivity.","['differential price framing', 'higher-priced options', 'price difference', 'perceived expensiveness', 'consumer choice']",subset,"['differential pricing', 'premium products', 'value perception', 'exclusivity', 'adoption strategy', 'sense of value', 'product presentation', 'marketing tactic', 'consumer behavior', 'product differentiation']",0.90218794,1
421e0090330400c6ed9ae6e1095532084cbe1c7a_n_subset_2,When “More” Seems Like Less: Differential Price Framing Increases the Choice Share of Higher-Priced Options,2019-11-01 00:00:00,"Differential price framing increases the choice share of higher-priced options by creating a focus on the price difference, leading to lower perceived expensiveness and greater choice share for the premium option.","By highlighting the price difference, marketers can make premium options more appealing to customers, who perceive them as less expensive than they would if the prices were presented individually.","['differential price framing', 'higher-priced options', 'price difference', 'perceived expensiveness', 'consumer choice']",subset,"['price difference', 'premium options', 'customer perception', 'marketing strategy', 'price presentation', 'value appeal', 'customer perception', 'marketing tactics', 'price comparison', 'value proposition']",0.9058937,2
421e0090330400c6ed9ae6e1095532084cbe1c7a_n_subset_3,When “More” Seems Like Less: Differential Price Framing Increases the Choice Share of Higher-Priced Options,2019-11-01 00:00:00,"Differential price framing increases the choice share of higher-priced options by creating a focus on the price difference, leading to lower perceived expensiveness and greater choice share for the premium option.","When consumers are shown the relative prices of different options, they tend to focus on the gap between prices rather than the absolute cost, leading to a greater willingness to choose the premium option.","['differential price framing', 'higher-priced options', 'price difference', 'perceived expensiveness', 'consumer choice']",subset,"['relative prices', 'price gap', 'consumer behavior', 'premium option', 'willingness to choose', 'absolute cost', 'consumer choice', 'price comparison', 'decision-making']",0.9069223,3
421e0090330400c6ed9ae6e1095532084cbe1c7a_n_subset_4,When “More” Seems Like Less: Differential Price Framing Increases the Choice Share of Higher-Priced Options,2019-11-01 00:00:00,"Differential price framing increases the choice share of higher-priced options by creating a focus on the price difference, leading to lower perceived expensiveness and greater choice share for the premium option.","The success of differential pricing lies in its ability to shift the focus from the absolute cost to the relative value, making premium options more attractive to customers who are willing to pay a premium for quality and exclusivity.","['differential price framing', 'higher-priced options', 'price difference', 'perceived expensiveness', 'consumer choice']",subset,"['differential pricing', 'relative value', 'premium options', 'customer behavior', 'quality', 'exclusivity', 'cost', 'value proposition']",0.91179955,4
421e0090330400c6ed9ae6e1095532084cbe1c7a_n_subset_5,When “More” Seems Like Less: Differential Price Framing Increases the Choice Share of Higher-Priced Options,2019-11-01 00:00:00,"Differential price framing increases the choice share of higher-priced options by creating a focus on the price difference, leading to lower perceived expensiveness and greater choice share for the premium option.","By framing the price difference between options, marketers can create a perception of value that justifies the premium price, making customers more likely to choose the higher-priced option.","['differential price framing', 'higher-priced options', 'price difference', 'perceived expensiveness', 'consumer choice']",subset,"['price difference', 'value perception', 'premium price', 'customer choice', 'framing', 'marketing', 'value justification']",0.9424181,5
84abcd9dbefc4f935a8db126f159e9c8e58ac5e7_n_subset_1,The Double-Edged Effects of E-Commerce Cart Retargeting: Does Retargeting Too Early Backfire?,2021-08-01 00:00:00,"Early e-commerce cart retargeting ads delivered within 30 minutes to one hour after cart abandonment have a negative impact on purchase rates compared to not delivering them, while late ads delivered one to three days after abandonment have a positive impact on purchases.","The optimal timing for retargeting ads is crucial, as delivering them too quickly can be a deterrent, while delivering them too late can be beneficial in re-engaging customers and driving sales.","['e-commerce', 'cart retargeting', 'purchase rates', 'advertising budgets', 'customer response']",subset,"['Retargeting ads', 'Optimal timing', 'Customer engagement', 'Sales', 'Retention']",0.89943486,1
84abcd9dbefc4f935a8db126f159e9c8e58ac5e7_n_subset_2,The Double-Edged Effects of E-Commerce Cart Retargeting: Does Retargeting Too Early Backfire?,2021-08-01 00:00:00,"Early e-commerce cart retargeting ads delivered within 30 minutes to one hour after cart abandonment have a negative impact on purchase rates compared to not delivering them, while late ads delivered one to three days after abandonment have a positive impact on purchases.","Timely retargeting ads can actually deter customers from completing their purchase, whereas delayed ads can encourage them to return and make a purchase.","['e-commerce', 'cart retargeting', 'purchase rates', 'advertising budgets', 'customer response']",subset,"['retargeting ads', 'customer behavior', 'purchase decisions', 'ad timing', 'customer retention', 'conversion rates']",0.9022585,2
84abcd9dbefc4f935a8db126f159e9c8e58ac5e7_n_subset_3,The Double-Edged Effects of E-Commerce Cart Retargeting: Does Retargeting Too Early Backfire?,2021-08-01 00:00:00,"Early e-commerce cart retargeting ads delivered within 30 minutes to one hour after cart abandonment have a negative impact on purchase rates compared to not delivering them, while late ads delivered one to three days after abandonment have a positive impact on purchases.","A well-timed retargeting ad can be a major turn-off for customers who have abandoned their carts, whereas a delayed ad can help re-engage them and drive sales.","['e-commerce', 'cart retargeting', 'purchase rates', 'advertising budgets', 'customer response']",subset,"['Retargeting', 'Abandoned carts', 'Customer engagement', 'Sales', 'Timing', 'Advertisements']",0.9275327,3
84abcd9dbefc4f935a8db126f159e9c8e58ac5e7_n_subset_4,The Double-Edged Effects of E-Commerce Cart Retargeting: Does Retargeting Too Early Backfire?,2021-08-01 00:00:00,"Early e-commerce cart retargeting ads delivered within 30 minutes to one hour after cart abandonment have a negative impact on purchase rates compared to not delivering them, while late ads delivered one to three days after abandonment have a positive impact on purchases.","The effectiveness of e-commerce cart retargeting ads depends heavily on the timing of their delivery, with immediate ads being counterproductive and delayed ads being beneficial.","['e-commerce', 'cart retargeting', 'purchase rates', 'advertising budgets', 'customer response']",subset,"['E-commerce cart retargeting', 'Ad timing', 'Effectiveness', 'Retargeting ads', 'Timing of delivery']",0.93739116,4
84abcd9dbefc4f935a8db126f159e9c8e58ac5e7_n_subset_5,The Double-Edged Effects of E-Commerce Cart Retargeting: Does Retargeting Too Early Backfire?,2021-08-01 00:00:00,"Early e-commerce cart retargeting ads delivered within 30 minutes to one hour after cart abandonment have a negative impact on purchase rates compared to not delivering them, while late ads delivered one to three days after abandonment have a positive impact on purchases.","Research suggests that retargeting ads delivered too soon after cart abandonment can have a negative impact on purchase rates, while those delivered later can be effective in encouraging customers to return.","['e-commerce', 'cart retargeting', 'purchase rates', 'advertising budgets', 'customer response']",subset,"['retargeting ads', 'cart abandonment', 'purchase rates', 'customer return', 'effective timing', 'negative impact']",0.95175135,5
7b2187341445be3e72be14a96352d5ea7cbecb6e_n_subset_1,The Economic and Social Impacts of Migration on Brand Expenditure: Evidence from Rural India,2021-06-17 00:00:00,"Economic remittances result in greater brand expenditure, particularly for poorer households, and the effect of migration on brand expenditures is more positive for households in more populous villages with greater access to mobile phones and lower viewership of television media.","For low-income families, the financial support from abroad leads to increased spending on household essentials and luxury items, boosting their overall standard of living.","['economic remittances', 'brand expenditure', 'migration', 'rural India', 'households', 'social remittances']",subset,"['low-income families', 'financial support', 'household essentials', 'luxury items', 'standard of living', 'abroad']",0.86589587,1
7b2187341445be3e72be14a96352d5ea7cbecb6e_n_subset_2,The Economic and Social Impacts of Migration on Brand Expenditure: Evidence from Rural India,2021-06-17 00:00:00,"Economic remittances result in greater brand expenditure, particularly for poorer households, and the effect of migration on brand expenditures is more positive for households in more populous villages with greater access to mobile phones and lower viewership of television media.","Households in rural areas with better mobile phone penetration and lower TV viewership tend to benefit more from migration, as they can utilize digital channels to access a wider range of products and services.","['economic remittances', 'brand expenditure', 'migration', 'rural India', 'households', 'social remittances']",subset,"['households', 'rural areas', 'mobile phone penetration', 'TV viewership', 'migration', 'digital channels', 'products', 'services']",0.9063383,2
7b2187341445be3e72be14a96352d5ea7cbecb6e_n_subset_3,The Economic and Social Impacts of Migration on Brand Expenditure: Evidence from Rural India,2021-06-17 00:00:00,"Economic remittances result in greater brand expenditure, particularly for poorer households, and the effect of migration on brand expenditures is more positive for households in more populous villages with greater access to mobile phones and lower viewership of television media.","The influx of foreign currency from remittances allows households in populous villages to upgrade their purchasing power, leading to increased demand for premium goods and services.","['economic remittances', 'brand expenditure', 'migration', 'rural India', 'households', 'social remittances']",subset,"['foreign currency', 'remittances', 'purchasing power', 'demand', 'premium goods', 'services', 'households', 'villages', 'upgrade']",0.9145854,3
7b2187341445be3e72be14a96352d5ea7cbecb6e_n_subset_4,The Economic and Social Impacts of Migration on Brand Expenditure: Evidence from Rural India,2021-06-17 00:00:00,"Economic remittances result in greater brand expenditure, particularly for poorer households, and the effect of migration on brand expenditures is more positive for households in more populous villages with greater access to mobile phones and lower viewership of television media.","The positive correlation between migration and brand expenditure is more pronounced in areas with limited TV advertising exposure, where mobile phones become a primary source of information and influence for consumer purchasing decisions.","['economic remittances', 'brand expenditure', 'migration', 'rural India', 'households', 'social remittances']",subset,"['migration', 'brand expenditure', 'TV advertising', 'mobile phones', 'consumer purchasing decisions', 'correlation', 'limited exposure', 'primary source']",0.921637,4
7b2187341445be3e72be14a96352d5ea7cbecb6e_n_subset_5,The Economic and Social Impacts of Migration on Brand Expenditure: Evidence from Rural India,2021-06-17 00:00:00,"Economic remittances result in greater brand expenditure, particularly for poorer households, and the effect of migration on brand expenditures is more positive for households in more populous villages with greater access to mobile phones and lower viewership of television media.","Migration has a significant impact on consumer behavior, as remittances enable poorer households to invest in higher-end products and services, which can improve their quality of life.","['economic remittances', 'brand expenditure', 'migration', 'rural India', 'households', 'social remittances']",subset,"['Migration', 'Consumer behavior', 'Remittances', 'Household income', 'Quality of life', 'Investment', 'Higher-end products', 'Services']",0.9338063,5
fb408bcc22b8689717f368b2ee5ae8a71f904d4a_n_subset_1,Educational Campaigns for Product Labels: Evidence from On-Shelf Nutritional Labeling,2021-01-03 00:00:00,"Educational campaigns can increase consumer awareness and understanding of nutritional labels, leading to a preference for higher star-rated foods; however, the effect is modest and diminishes after the campaign's conclusion.","By promoting nutrition education, campaigns can raise consumer awareness and encourage the demand for high-quality food products.","['educational campaigns', 'nutritional labeling', 'consumer awareness', 'higher star-rated foods', 'purchase behavior']",subset,"['nutrition education', 'consumer awareness', 'demand', 'high-quality food', 'food products', 'campaigns', 'promotion', 'consumer behavior', 'food industry', 'public health']",0.9208356,1
fb408bcc22b8689717f368b2ee5ae8a71f904d4a_n_subset_2,Educational Campaigns for Product Labels: Evidence from On-Shelf Nutritional Labeling,2021-01-03 00:00:00,"Educational campaigns can increase consumer awareness and understanding of nutritional labels, leading to a preference for higher star-rated foods; however, the effect is modest and diminishes after the campaign's conclusion.","Educational initiatives can spark a temporary increase in consumer interest in high-star-rated foods, but the effect is fleeting.","['educational campaigns', 'nutritional labeling', 'consumer awareness', 'higher star-rated foods', 'purchase behavior']",subset,"['Educational initiatives', 'Consumer interest', 'High-star-rated foods', 'Fleeting effect']",0.9323821,2
fb408bcc22b8689717f368b2ee5ae8a71f904d4a_n_subset_3,Educational Campaigns for Product Labels: Evidence from On-Shelf Nutritional Labeling,2021-01-03 00:00:00,"Educational campaigns can increase consumer awareness and understanding of nutritional labels, leading to a preference for higher star-rated foods; however, the effect is modest and diminishes after the campaign's conclusion.","Nutrition education campaigns can improve consumer understanding of labels, but the lasting impact on food choices is often modest and requires ongoing efforts.","['educational campaigns', 'nutritional labeling', 'consumer awareness', 'higher star-rated foods', 'purchase behavior']",subset,"['nutrition education', 'consumer understanding', 'food labels', 'lasting impact', 'food choices', 'ongoing efforts']",0.9409697,3
fb408bcc22b8689717f368b2ee5ae8a71f904d4a_n_subset_4,Educational Campaigns for Product Labels: Evidence from On-Shelf Nutritional Labeling,2021-01-03 00:00:00,"Educational campaigns can increase consumer awareness and understanding of nutritional labels, leading to a preference for higher star-rated foods; however, the effect is modest and diminishes after the campaign's conclusion.","While the benefits of educational campaigns on nutritional labels are limited, they can still influence consumer purchasing decisions in the short term.","['educational campaigns', 'nutritional labeling', 'consumer awareness', 'higher star-rated foods', 'purchase behavior']",subset,"['educational campaigns', 'nutritional labels', 'consumer purchasing decisions', 'short term', 'influence', 'benefits', 'limited']",0.946112,4
fb408bcc22b8689717f368b2ee5ae8a71f904d4a_n_subset_5,Educational Campaigns for Product Labels: Evidence from On-Shelf Nutritional Labeling,2021-01-03 00:00:00,"Educational campaigns can increase consumer awareness and understanding of nutritional labels, leading to a preference for higher star-rated foods; however, the effect is modest and diminishes after the campaign's conclusion.","The impact of educational campaigns on nutritional label understanding is short-lived, but it still has a noticeable effect on consumer preferences.","['educational campaigns', 'nutritional labeling', 'consumer awareness', 'higher star-rated foods', 'purchase behavior']",subset,"['educational campaigns', 'nutritional labels', 'consumer preferences', 'impact', 'understanding', 'short-lived', 'noticeable effect']",0.9593662,5
a8739ff3409044480e2c44fe3b6abebb1011340a_n_subset_1,Leveraging Creativity in Charity Marketing: The Impact of Engaging in Creative Activities on Subsequent Donation Behavior,2021-08-22 00:00:00,"Engaging potential donors in creative activities positively influences their donation behaviors, enhancing felt autonomy and inducing a positive affective state that leads to higher donation behaviors, which are mediated by perceptions of donation impact and a desire for mood maintenance. The effects are context independent and do not occur with noncreative activities.","Creative activities serve as a powerful tool for charities, as they not only increase donations but also create a lasting positive emotional connection with donors.","['creative activities', 'donation behavior', 'felt autonomy', 'positive affect', 'perceptions of donation impact', 'mood maintenance']",subset,"['Creative activities', 'Charities', 'Donations', 'Emotional connection', 'Positive impact']",0.91192836,1
a8739ff3409044480e2c44fe3b6abebb1011340a_n_subset_2,Leveraging Creativity in Charity Marketing: The Impact of Engaging in Creative Activities on Subsequent Donation Behavior,2021-08-22 00:00:00,"Engaging potential donors in creative activities positively influences their donation behaviors, enhancing felt autonomy and inducing a positive affective state that leads to higher donation behaviors, which are mediated by perceptions of donation impact and a desire for mood maintenance. The effects are context independent and do not occur with noncreative activities.","By participating in creative activities, potential donors experience a sense of autonomy and pleasure, which motivates them to donate more generously.","['creative activities', 'donation behavior', 'felt autonomy', 'positive affect', 'perceptions of donation impact', 'mood maintenance']",subset,"['creative activities', 'autonomy', 'pleasure', 'motivation', 'generosity', 'donation', 'sense', 'donors']",0.93935025,2
a8739ff3409044480e2c44fe3b6abebb1011340a_n_subset_3,Leveraging Creativity in Charity Marketing: The Impact of Engaging in Creative Activities on Subsequent Donation Behavior,2021-08-22 00:00:00,"Engaging potential donors in creative activities positively influences their donation behaviors, enhancing felt autonomy and inducing a positive affective state that leads to higher donation behaviors, which are mediated by perceptions of donation impact and a desire for mood maintenance. The effects are context independent and do not occur with noncreative activities.","Engaging in creative pursuits not only boosts donations but also fosters a positive emotional state, making donors more likely to contribute again.","['creative activities', 'donation behavior', 'felt autonomy', 'positive affect', 'perceptions of donation impact', 'mood maintenance']",subset,"['creative pursuits', 'donations', 'emotional state', 'positive', 'donor behavior', 'repeat giving', 'philanthropy', 'well-being', 'motivation', 'giving habits']",0.93947566,3
a8739ff3409044480e2c44fe3b6abebb1011340a_n_subset_4,Leveraging Creativity in Charity Marketing: The Impact of Engaging in Creative Activities on Subsequent Donation Behavior,2021-08-22 00:00:00,"Engaging potential donors in creative activities positively influences their donation behaviors, enhancing felt autonomy and inducing a positive affective state that leads to higher donation behaviors, which are mediated by perceptions of donation impact and a desire for mood maintenance. The effects are context independent and do not occur with noncreative activities.",Donors who participate in creative activities report higher donation rates due to the enhanced feelings of autonomy and pleasure they experience.,"['creative activities', 'donation behavior', 'felt autonomy', 'positive affect', 'perceptions of donation impact', 'mood maintenance']",subset,"['Donors', 'Creative activities', 'Autonomy', 'Pleasure', 'Donation rates']",0.9441349,4
a8739ff3409044480e2c44fe3b6abebb1011340a_n_subset_5,Leveraging Creativity in Charity Marketing: The Impact of Engaging in Creative Activities on Subsequent Donation Behavior,2021-08-22 00:00:00,"Engaging potential donors in creative activities positively influences their donation behaviors, enhancing felt autonomy and inducing a positive affective state that leads to higher donation behaviors, which are mediated by perceptions of donation impact and a desire for mood maintenance. The effects are context independent and do not occur with noncreative activities.",The connection between creative activities and increased donations is attributed to the perceived impact of donations and the desire to maintain a positive emotional state.,"['creative activities', 'donation behavior', 'felt autonomy', 'positive affect', 'perceptions of donation impact', 'mood maintenance']",subset,"['creative activities', 'increased donations', 'perceived impact', 'emotional state', 'donations', 'positive emotions']",0.94876915,5
2de5cb59f107d7ec741adc4c1fe3775e4dbf12d1_n_subset_1,Pleasant Ambient Scents: A Meta-Analysis of Customer Responses and Situational Contingencies,2020-02-01 00:00:00,"Exposure to pleasant ambient scents produces a substantial increase in customer responses (3%--15%), with effects depending on situational contingencies such as congruency, aroma structure, scent familiarity, service exchange, gender proportion, and offering type.","The use of pleasant ambient scents in a retail setting can significantly boost customer engagement, with a 3-15% increase in responses, influenced by factors such as scent congruency with the brand and customer familiarity with the aroma.","['ambient scent', 'customer response', 'situational contingencies', 'congruency', 'aroma structure', 'scent familiarity', 'service exchange', 'gender proportion', 'offering type']",subset,"['ambient scents', 'customer engagement', 'scent congruency', 'brand familiarity', 'customer responses', 'retail setting', 'pleasant smells', 'engagement boost']",0.95924926,1
2de5cb59f107d7ec741adc4c1fe3775e4dbf12d1_n_subset_2,Pleasant Ambient Scents: A Meta-Analysis of Customer Responses and Situational Contingencies,2020-02-01 00:00:00,"Exposure to pleasant ambient scents produces a substantial increase in customer responses (3%--15%), with effects depending on situational contingencies such as congruency, aroma structure, scent familiarity, service exchange, gender proportion, and offering type.","Research suggests that ambient scents can have a profound impact on customer behavior, with a 3-15% increase in responses, influenced by factors such as congruency, aroma structure, and customer familiarity with the scent.","['ambient scent', 'customer response', 'situational contingencies', 'congruency', 'aroma structure', 'scent familiarity', 'service exchange', 'gender proportion', 'offering type']",subset,"['Ambient scents', 'Customer behavior', 'Response rate', 'Congruency', 'Aroma structure', 'Customer familiarity']",0.97148436,2
2de5cb59f107d7ec741adc4c1fe3775e4dbf12d1_n_subset_3,Pleasant Ambient Scents: A Meta-Analysis of Customer Responses and Situational Contingencies,2020-02-01 00:00:00,"Exposure to pleasant ambient scents produces a substantial increase in customer responses (3%--15%), with effects depending on situational contingencies such as congruency, aroma structure, scent familiarity, service exchange, gender proportion, and offering type.","The effectiveness of pleasant ambient scents in boosting customer responses depends on various situational factors, including congruency with the brand, scent structure, and customer familiarity with the aroma, resulting in a 3-15% increase in responses.","['ambient scent', 'customer response', 'situational contingencies', 'congruency', 'aroma structure', 'scent familiarity', 'service exchange', 'gender proportion', 'offering type']",subset,"['ambient scents', 'customer responses', 'situational factors', 'brand congruency', 'scent structure', 'customer familiarity', 'response increase']",0.9719335,3
2de5cb59f107d7ec741adc4c1fe3775e4dbf12d1_n_subset_4,Pleasant Ambient Scents: A Meta-Analysis of Customer Responses and Situational Contingencies,2020-02-01 00:00:00,"Exposure to pleasant ambient scents produces a substantial increase in customer responses (3%--15%), with effects depending on situational contingencies such as congruency, aroma structure, scent familiarity, service exchange, gender proportion, and offering type.","In various service environments, exposure to pleasant scents has been shown to elicit a range of customer responses, from a 3% to 15% increase, contingent upon situational variables like scent structure and familiarity.","['ambient scent', 'customer response', 'situational contingencies', 'congruency', 'aroma structure', 'scent familiarity', 'service exchange', 'gender proportion', 'offering type']",subset,"['pleasant scents', 'customer responses', 'situational variables', 'scent structure', 'familiarity', 'exposure', 'service environments']",0.97254586,4
2de5cb59f107d7ec741adc4c1fe3775e4dbf12d1_n_subset_5,Pleasant Ambient Scents: A Meta-Analysis of Customer Responses and Situational Contingencies,2020-02-01 00:00:00,"Exposure to pleasant ambient scents produces a substantial increase in customer responses (3%--15%), with effects depending on situational contingencies such as congruency, aroma structure, scent familiarity, service exchange, gender proportion, and offering type.","In different service settings, the impact of pleasant ambient scents on customer responses varies, ranging from a 3% to 15% increase, influenced by factors such as scent congruency, structure, familiarity, and the type of offering being presented.","['ambient scent', 'customer response', 'situational contingencies', 'congruency', 'aroma structure', 'scent familiarity', 'service exchange', 'gender proportion', 'offering type']",subset,"['ambient scents', 'customer responses', 'scent congruency', 'service settings', 'scent impact', 'customer experience', 'offering presentation', 'emotional influence']",0.98040164,5
ed86b68f4f1bb6cc303494ac86cabe7385a51b9b_n_subset_1,Tolerating and Managing Failure: An Organizational Perspective on Customer Reacquisition Management,2020-05-30 00:00:00,"Failure-tolerant cultures have an inverted U-shaped effect on reacquisition performance, while formal reacquisition policies have a positive linear relationship and enhance the beneficial effects of failure tolerance on reacquisition performance, ultimately leading to improved firm financial performance.",Companies that adopt formal reacquisition policies see a direct correlation between policy implementation and enhanced financial performance.,"['failure-tolerant culture', 'reacquisition performance', 'formal reacquisition policies', 'customer reacquisition', 'firm financial performance']",subset,"['Formal reacquisition', 'Policy implementation', 'Financial performance', 'Correlation', 'Company adoption', 'Direct impact', 'Business strategy', 'Financial outcomes', 'Performance enhancement']",0.89689106,1
ed86b68f4f1bb6cc303494ac86cabe7385a51b9b_n_subset_2,Tolerating and Managing Failure: An Organizational Perspective on Customer Reacquisition Management,2020-05-30 00:00:00,"Failure-tolerant cultures have an inverted U-shaped effect on reacquisition performance, while formal reacquisition policies have a positive linear relationship and enhance the beneficial effects of failure tolerance on reacquisition performance, ultimately leading to improved firm financial performance.","By embracing failure and adopting effective reacquisition strategies, companies can achieve better financial performance and long-term success.","['failure-tolerant culture', 'reacquisition performance', 'formal reacquisition policies', 'customer reacquisition', 'firm financial performance']",subset,"['Failure', 'Reacquisition', 'Financial performance', 'Long-term success', 'Company', 'Strategy', 'Adaptation', 'Success factors']",0.9076766,2
ed86b68f4f1bb6cc303494ac86cabe7385a51b9b_n_subset_3,Tolerating and Managing Failure: An Organizational Perspective on Customer Reacquisition Management,2020-05-30 00:00:00,"Failure-tolerant cultures have an inverted U-shaped effect on reacquisition performance, while formal reacquisition policies have a positive linear relationship and enhance the beneficial effects of failure tolerance on reacquisition performance, ultimately leading to improved firm financial performance.","Failure-tolerant organizations can benefit from reacquiring skills, leading to improved outcomes and financial gains.","['failure-tolerant culture', 'reacquisition performance', 'formal reacquisition policies', 'customer reacquisition', 'firm financial performance']",subset,"['failure-tolerant organizations', 'skill reacquisition', 'improved outcomes', 'financial gains', 'organizational resilience', 'skill retention', 'business performance', 'adaptability', 'competitiveness']",0.9143821,3
ed86b68f4f1bb6cc303494ac86cabe7385a51b9b_n_subset_4,Tolerating and Managing Failure: An Organizational Perspective on Customer Reacquisition Management,2020-05-30 00:00:00,"Failure-tolerant cultures have an inverted U-shaped effect on reacquisition performance, while formal reacquisition policies have a positive linear relationship and enhance the beneficial effects of failure tolerance on reacquisition performance, ultimately leading to improved firm financial performance.","Cultures that can withstand failure tend to exhibit a unique reacquisition pattern, where initial struggles are followed by improved performance.","['failure-tolerant culture', 'reacquisition performance', 'formal reacquisition policies', 'customer reacquisition', 'firm financial performance']",subset,"['cultures', 'failure', 'reacquisition', 'pattern', 'performance', 'initial struggles', 'improved']",0.91494024,4
ed86b68f4f1bb6cc303494ac86cabe7385a51b9b_n_subset_5,Tolerating and Managing Failure: An Organizational Perspective on Customer Reacquisition Management,2020-05-30 00:00:00,"Failure-tolerant cultures have an inverted U-shaped effect on reacquisition performance, while formal reacquisition policies have a positive linear relationship and enhance the beneficial effects of failure tolerance on reacquisition performance, ultimately leading to improved firm financial performance.","The relationship between failure tolerance and reacquisition performance is complex, with a non-linear effect that can be amplified by formal policies.","['failure-tolerant culture', 'reacquisition performance', 'formal reacquisition policies', 'customer reacquisition', 'firm financial performance']",subset,"['failure tolerance', 'reacquisition performance', 'non-linear effect', 'formal policies']",0.9281918,5
bb8e12c1b3306a771542b4a07a9d3938f2c09383_n_subset_1,How Do Fast-Fashion Copycats Affect the Popularity of Premium Brands? Evidence from Social Media,2023-04-05 00:00:00,"Fast-fashion copycats can harm high-end brands through a cannibalization effect and help them through a market expansion effect, influenced by both static and dynamic mechanisms.","The rise of affordable fashion can both cannibalize sales from high-end brands and increase the overall demand for luxury goods, depending on the mechanisms at play.","['fast fashion', 'high-end brands', 'cannibalization effect', 'market expansion effect', 'consumer behavior', 'social media']",subset,"['affordable fashion', 'luxury goods', 'sales cannibalization', 'demand increase', 'mechanisms']",0.89702946,1
bb8e12c1b3306a771542b4a07a9d3938f2c09383_n_subset_2,How Do Fast-Fashion Copycats Affect the Popularity of Premium Brands? Evidence from Social Media,2023-04-05 00:00:00,"Fast-fashion copycats can harm high-end brands through a cannibalization effect and help them through a market expansion effect, influenced by both static and dynamic mechanisms.","The dynamic interplay between fast-fashion and high-end fashion can lead to a market expansion effect, where increased competition drives growth in the luxury sector.","['fast fashion', 'high-end brands', 'cannibalization effect', 'market expansion effect', 'consumer behavior', 'social media']",subset,"['fast-fashion', 'high-end fashion', 'market expansion', 'luxury sector', 'competition', 'growth', 'dynamic interplay', 'fashion industry', 'market dynamics']",0.9109305,2
