paperId,title,publicationDate,hypothesis_4omini,sentence,keywords_4omini,neg_type,idea_keywords_llama,similarity,rank
0290af79d5e733634c83656ded51f9401e9dec29_n_paraphrase_5,Corporate Sociopolitical Activism and Firm Value,2020-07-29 00:00:00,"Corporate sociopolitical activism (CSA) elicits an adverse reaction from investors, as they perceive it as a signal of a firm's resource allocation away from profit-oriented objectives toward a risky activity with uncertain outcomes, influenced by CSA's deviation from stakeholders' values and brand image, as well as the characteristics of CSA's resource implementation.","The pursuit of corporate sociopolitical activism can lead to investor unease, as it may be seen as a departure from a company's core focus on profitability, with the potential to allocate resources towards uncertain outcomes that deviate from stakeholder expectations and brand reputation.","['corporate sociopolitical activism', 'firm value', 'investors', 'stakeholders', 'resource allocation', 'brand image']",paraphrase,"['Corporate activism', 'Investor unease', 'Profitability', 'Stakeholder expectations', 'Brand reputation', 'Sociopolitical activism']",0.9610487,5
836d79489496d673a64915dce3cd11326f36e7d6_n_paraphrase_1,The Signal Value of Crowdfunded Products,2021-05-15 00:00:00,"Crowdfunded products carry signal value for consumers, leading to a preference for these products due to perceived higher quality and the belief that supporting crowdfunding reduces inequality, with the effect reversing in high-risk domains and being stronger among consumers valuing social equality.","The success of crowdfunded products can be attributed to the added value that consumers place on these items, driven by the notion that their participation helps to level the playing field, a phenomenon that is more pronounced among consumers who value social equality, but is less pronounced in high-risk domains.","['crowdfunding', 'consumer preference', 'product quality', 'inequality', 'high-risk domains', 'social equality']",paraphrase,"['Crowdfunded products', 'Consumer value', 'Social equality', 'Level playing field', 'High-risk domains']",0.9380772,1
836d79489496d673a64915dce3cd11326f36e7d6_n_paraphrase_2,The Signal Value of Crowdfunded Products,2021-05-15 00:00:00,"Crowdfunded products carry signal value for consumers, leading to a preference for these products due to perceived higher quality and the belief that supporting crowdfunding reduces inequality, with the effect reversing in high-risk domains and being stronger among consumers valuing social equality.","Backed by consumer enthusiasm, crowdfunded goods possess a distinct appeal, as buyers perceive them as superior in quality and feel that their support helps bridge the gap between the haves and have-nots, although this phenomenon is less pronounced in high-stakes environments and more pronounced among those prioritizing social justice.","['crowdfunding', 'consumer preference', 'product quality', 'inequality', 'high-risk domains', 'social equality']",paraphrase,"['Crowdfunded goods', 'Quality', 'Social justice', 'Consumer enthusiasm', 'High-stakes environments', 'Support', 'Gap', 'Perceived superiority']",0.9528804,2
836d79489496d673a64915dce3cd11326f36e7d6_n_paraphrase_3,The Signal Value of Crowdfunded Products,2021-05-15 00:00:00,"Crowdfunded products carry signal value for consumers, leading to a preference for these products due to perceived higher quality and the belief that supporting crowdfunding reduces inequality, with the effect reversing in high-risk domains and being stronger among consumers valuing social equality.","The perceived value of crowdfunded products is attributed to the added social benefit of supporting a project, which is more pronounced among consumers who value social equality, and is less pronounced in high-risk domains where the perceived risk outweighs the perceived benefits.","['crowdfunding', 'consumer preference', 'product quality', 'inequality', 'high-risk domains', 'social equality']",paraphrase,"['Crowdfunding', 'Perceived value', 'Social benefit', 'Social equality', 'Risk', 'Consumer behavior']",0.9568304,3
836d79489496d673a64915dce3cd11326f36e7d6_n_paraphrase_4,The Signal Value of Crowdfunded Products,2021-05-15 00:00:00,"Crowdfunded products carry signal value for consumers, leading to a preference for these products due to perceived higher quality and the belief that supporting crowdfunding reduces inequality, with the effect reversing in high-risk domains and being stronger among consumers valuing social equality.","The popularity of crowdfunded products can be attributed to the perceived quality and the sense of social responsibility that comes with supporting a project, with this effect being more pronounced among consumers who value social equality and less pronounced in high-risk domains where the perceived risk outweighs the perceived benefits.","['crowdfunding', 'consumer preference', 'product quality', 'inequality', 'high-risk domains', 'social equality']",paraphrase,"['Crowdfunding', 'Product popularity', 'Perceived quality', 'Social responsibility', 'Social equality', 'Risk perception', 'High-risk domains']",0.95952994,4
836d79489496d673a64915dce3cd11326f36e7d6_n_paraphrase_5,The Signal Value of Crowdfunded Products,2021-05-15 00:00:00,"Crowdfunded products carry signal value for consumers, leading to a preference for these products due to perceived higher quality and the belief that supporting crowdfunding reduces inequality, with the effect reversing in high-risk domains and being stronger among consumers valuing social equality.","Consumers are drawn to crowdfunded products due to their perceived higher quality and the sense of social responsibility that comes with supporting a project, with this effect being more pronounced among those who prioritize social equality and less pronounced in high-risk domains.","['crowdfunding', 'consumer preference', 'product quality', 'inequality', 'high-risk domains', 'social equality']",paraphrase,"['Crowdfunded products', 'Perceived quality', 'Social responsibility', 'Social equality', 'High-risk domains', 'Consumer behavior']",0.96011174,5
0344c01f275355474fb79a5a26e659e763fb46f3_n_paraphrase_1,Making the World a Better Place: How Crowdfunding Increases Consumer Demand for Social-Good Products,2020-11-14 00:00:00,"Crowdfunding increases consumer demand for social-good products by activating an interdependent mindset, which is contingent on high collective efficacy and is eliminated when the product is already on the market.","By facilitating collective purchasing power, crowdfunding fosters a sense of shared responsibility, which is closely tied to the perception of collective impact, but this dynamic is disrupted when the product is widely available.","['crowdfunding', 'consumer demand', 'social-good products', 'interdependent mindset', 'collective efficacy']",paraphrase,"['Crowdfunding', 'Collective purchasing power', 'Shared responsibility', 'Collective impact', 'Product availability']",0.9254855,1
0344c01f275355474fb79a5a26e659e763fb46f3_n_paraphrase_2,Making the World a Better Place: How Crowdfunding Increases Consumer Demand for Social-Good Products,2020-11-14 00:00:00,"Crowdfunding increases consumer demand for social-good products by activating an interdependent mindset, which is contingent on high collective efficacy and is eliminated when the product is already on the market.","When consumers participate in crowdfunding campaigns, they are more likely to demand socially conscious products, as they feel a sense of ownership and responsibility, but this dynamic is lost when the product is readily available.","['crowdfunding', 'consumer demand', 'social-good products', 'interdependent mindset', 'collective efficacy']",paraphrase,"['Crowdfunding', 'Socially conscious products', 'Consumer behavior', 'Sense of ownership', 'Product availability', 'Consumer responsibility', 'Demand', 'Participation']",0.92627525,2
0344c01f275355474fb79a5a26e659e763fb46f3_n_paraphrase_3,Making the World a Better Place: How Crowdfunding Increases Consumer Demand for Social-Good Products,2020-11-14 00:00:00,"Crowdfunding increases consumer demand for social-good products by activating an interdependent mindset, which is contingent on high collective efficacy and is eliminated when the product is already on the market.","By leveraging the power of crowdfunding, socially responsible businesses can create a sense of community around their products, relying on the collective sense of efficacy, which is disrupted when the product is no longer novel or scarce.","['crowdfunding', 'consumer demand', 'social-good products', 'interdependent mindset', 'collective efficacy']",paraphrase,"['Crowdfunding', 'Socially responsible business', 'Community building', 'Sense of efficacy', 'Novelty', 'Scarcity']",0.9279312,3
0344c01f275355474fb79a5a26e659e763fb46f3_n_paraphrase_4,Making the World a Better Place: How Crowdfunding Increases Consumer Demand for Social-Good Products,2020-11-14 00:00:00,"Crowdfunding increases consumer demand for social-good products by activating an interdependent mindset, which is contingent on high collective efficacy and is eliminated when the product is already on the market.","The success of crowdfunding hinges on the notion that consumers are motivated to support products that align with their values, fostering a sense of collective efficacy, but this dynamic is diminished when the product is widely available.","['crowdfunding', 'consumer demand', 'social-good products', 'interdependent mindset', 'collective efficacy']",paraphrase,"['Crowdfunding', 'Consumer motivation', 'Product alignment', 'Collective efficacy', 'Availability', 'Values', 'Support', 'Sense of community']",0.9292326,4
0344c01f275355474fb79a5a26e659e763fb46f3_n_paraphrase_5,Making the World a Better Place: How Crowdfunding Increases Consumer Demand for Social-Good Products,2020-11-14 00:00:00,"Crowdfunding increases consumer demand for social-good products by activating an interdependent mindset, which is contingent on high collective efficacy and is eliminated when the product is already on the market.","The crowdfunding phenomenon taps into consumers' desire to support socially responsible products, fostering a collaborative atmosphere that relies on a sense of shared efficacy, which dissipates once the product is no longer scarce.","['crowdfunding', 'consumer demand', 'social-good products', 'interdependent mindset', 'collective efficacy']",paraphrase,"['Crowdfunding', 'Social responsibility', 'Consumer behavior', 'Shared efficacy', 'Scarcity', 'Product marketing', 'Consumer engagement', 'Social influence', 'Collaborative atmosphere']",0.9404068,5
0906f321f80049481e3f585e53f4020b1f3efc8d_n_paraphrase_1,"How Main Street Drives Wall Street: Customer (Dis)satisfaction, Short Sellers, and Abnormal Returns",2020-11-21 00:00:00,"Customer satisfaction positively influences abnormal stock returns, while customer dissatisfaction negatively influences abnormal stock returns, with short seller activity mediating this relationship. Additionally, customer satisfaction and dissatisfaction have a more significant impact on firms with low capital intensity and lower competitive intensity.","A study examining the connection between customer sentiment and stock performance found that positive customer feedback leads to improved abnormal returns, while negative feedback results in decreased returns, with short seller activity acting as a mediator, particularly for companies with limited capital and low competition.","['customer satisfaction', 'customer dissatisfaction', 'abnormal stock returns', 'short sellers', 'capital intensity', 'competitive intensity']",paraphrase,"['customer sentiment', 'stock performance', 'positive feedback', 'abnormal returns', 'negative feedback', 'decreased returns', 'short seller activity', 'capital constraints', 'low competition']",0.93921834,1
0906f321f80049481e3f585e53f4020b1f3efc8d_n_paraphrase_2,"How Main Street Drives Wall Street: Customer (Dis)satisfaction, Short Sellers, and Abnormal Returns",2020-11-21 00:00:00,"Customer satisfaction positively influences abnormal stock returns, while customer dissatisfaction negatively influences abnormal stock returns, with short seller activity mediating this relationship. Additionally, customer satisfaction and dissatisfaction have a more significant impact on firms with low capital intensity and lower competitive intensity.","The correlation between customer sentiment and stock performance reveals that positive feedback boosts abnormal returns, whereas negative feedback has a detrimental effect, with short seller activity acting as a mediator. Furthermore, the influence of customer satisfaction and dissatisfaction is more pronounced in companies with limited capital resources and low competitive pressures.","['customer satisfaction', 'customer dissatisfaction', 'abnormal stock returns', 'short sellers', 'capital intensity', 'competitive intensity']",paraphrase,"['sentiment analysis', 'stock performance', 'customer feedback', 'short selling', 'capital resources', 'competitive pressures', 'customer satisfaction', 'abnormal returns']",0.9517086,2
0906f321f80049481e3f585e53f4020b1f3efc8d_n_paraphrase_3,"How Main Street Drives Wall Street: Customer (Dis)satisfaction, Short Sellers, and Abnormal Returns",2020-11-21 00:00:00,"Customer satisfaction positively influences abnormal stock returns, while customer dissatisfaction negatively influences abnormal stock returns, with short seller activity mediating this relationship. Additionally, customer satisfaction and dissatisfaction have a more significant impact on firms with low capital intensity and lower competitive intensity.","An analysis of the impact of customer sentiment on stock performance reveals that customer satisfaction has a positive effect on abnormal returns, while customer dissatisfaction has a negative effect, with short seller activity playing a crucial role in this relationship, particularly for firms with limited capital and low competition.","['customer satisfaction', 'customer dissatisfaction', 'abnormal stock returns', 'short sellers', 'capital intensity', 'competitive intensity']",paraphrase,"['customer sentiment', 'stock performance', 'customer satisfaction', 'abnormal returns', 'short seller activity', 'capital constraints', 'low competition']",0.96652436,3
0906f321f80049481e3f585e53f4020b1f3efc8d_n_paraphrase_4,"How Main Street Drives Wall Street: Customer (Dis)satisfaction, Short Sellers, and Abnormal Returns",2020-11-21 00:00:00,"Customer satisfaction positively influences abnormal stock returns, while customer dissatisfaction negatively influences abnormal stock returns, with short seller activity mediating this relationship. Additionally, customer satisfaction and dissatisfaction have a more significant impact on firms with low capital intensity and lower competitive intensity.","The relationship between customer satisfaction, dissatisfaction, and abnormal stock returns reveals that positive sentiment boosts returns, while negative sentiment reduces them, with short seller activity mediating this relationship, and firms with limited capital and low competition being more affected.","['customer satisfaction', 'customer dissatisfaction', 'abnormal stock returns', 'short sellers', 'capital intensity', 'competitive intensity']",paraphrase,"['customer satisfaction', 'stock returns', 'sentiment analysis', 'short selling', 'capital constraints', 'competition', 'firm performance']",0.9690447,4
0906f321f80049481e3f585e53f4020b1f3efc8d_n_paraphrase_5,"How Main Street Drives Wall Street: Customer (Dis)satisfaction, Short Sellers, and Abnormal Returns",2020-11-21 00:00:00,"Customer satisfaction positively influences abnormal stock returns, while customer dissatisfaction negatively influences abnormal stock returns, with short seller activity mediating this relationship. Additionally, customer satisfaction and dissatisfaction have a more significant impact on firms with low capital intensity and lower competitive intensity.","Research shows that customer satisfaction and dissatisfaction have a direct impact on abnormal stock returns, with short seller activity playing a crucial role in this relationship, and firms with limited capital and low competition being more susceptible to these effects.","['customer satisfaction', 'customer dissatisfaction', 'abnormal stock returns', 'short sellers', 'capital intensity', 'competitive intensity']",paraphrase,"['Customer satisfaction', 'Stock returns', 'Short seller activity', 'Capital constraints', 'Competition', 'Abnormal returns', 'Firm performance', 'Market impact', 'Financial analysis']",0.9816284,5
2653110d9ce5a48f2673f0e259d430ec83224aaa_n_paraphrase_1,Customer Satisfaction and Firm Profits in Monopolies: A Study of Utilities,2020-12-17 00:00:00,"Customer satisfaction positively predicts future profitability of utility firms by reducing operating costs, even when it does not affect future revenues. Higher satisfaction leads to lower distribution, customer service, and sales and general administration expenses, generating efficiency-enhancing benefits and fostering greater trust and cooperation from customers.","Higher customer satisfaction levels among utility firms are linked to lower expenses in areas like distribution, customer service, and general administration, resulting in improved financial performance and stronger customer relationships.","['customer satisfaction', 'utility profit', 'operating costs', 'distribution costs', 'customer service costs', 'sales and general administration expenses', 'trust', 'cooperation']",paraphrase,"['customer satisfaction', 'utility firms', 'cost reduction', 'financial performance', 'customer relationships', 'distribution', 'customer service', 'administration', 'expense management']",0.9449631,1
2653110d9ce5a48f2673f0e259d430ec83224aaa_n_paraphrase_2,Customer Satisfaction and Firm Profits in Monopolies: A Study of Utilities,2020-12-17 00:00:00,"Customer satisfaction positively predicts future profitability of utility firms by reducing operating costs, even when it does not affect future revenues. Higher satisfaction leads to lower distribution, customer service, and sales and general administration expenses, generating efficiency-enhancing benefits and fostering greater trust and cooperation from customers.","Utility firms can expect improved financial outcomes when they prioritize customer satisfaction, as it leads to reduced costs in areas such as distribution, customer service, and administrative expenses, ultimately resulting in increased profitability.","['customer satisfaction', 'utility profit', 'operating costs', 'distribution costs', 'customer service costs', 'sales and general administration expenses', 'trust', 'cooperation']",paraphrase,"['utility firms', 'customer satisfaction', 'financial outcomes', 'reduced costs', 'profitability', 'distribution', 'customer service', 'administrative expenses']",0.94601214,2
2653110d9ce5a48f2673f0e259d430ec83224aaa_n_paraphrase_3,Customer Satisfaction and Firm Profits in Monopolies: A Study of Utilities,2020-12-17 00:00:00,"Customer satisfaction positively predicts future profitability of utility firms by reducing operating costs, even when it does not affect future revenues. Higher satisfaction leads to lower distribution, customer service, and sales and general administration expenses, generating efficiency-enhancing benefits and fostering greater trust and cooperation from customers.","Utility companies' long-term financial performance is significantly influenced by customer satisfaction, as it directly correlates with reduced operational expenditures, such as distribution, customer service, and administrative costs, ultimately leading to increased profitability.","['customer satisfaction', 'utility profit', 'operating costs', 'distribution costs', 'customer service costs', 'sales and general administration expenses', 'trust', 'cooperation']",paraphrase,"['Utility companies', 'Financial performance', 'Customer satisfaction', 'Operational expenditures', 'Profitability']",0.9464116,3
2653110d9ce5a48f2673f0e259d430ec83224aaa_n_paraphrase_4,Customer Satisfaction and Firm Profits in Monopolies: A Study of Utilities,2020-12-17 00:00:00,"Customer satisfaction positively predicts future profitability of utility firms by reducing operating costs, even when it does not affect future revenues. Higher satisfaction leads to lower distribution, customer service, and sales and general administration expenses, generating efficiency-enhancing benefits and fostering greater trust and cooperation from customers.","By focusing on customer satisfaction, utility companies can reap financial benefits, including lower operating costs in areas like distribution, customer service, and general administration, which can be leveraged to drive future profitability.","['customer satisfaction', 'utility profit', 'operating costs', 'distribution costs', 'customer service costs', 'sales and general administration expenses', 'trust', 'cooperation']",paraphrase,"['customer satisfaction', 'financial benefits', 'operating costs', 'profitability', 'utility companies', 'customer service', 'administration', 'distribution']",0.946789,4
2653110d9ce5a48f2673f0e259d430ec83224aaa_n_paraphrase_5,Customer Satisfaction and Firm Profits in Monopolies: A Study of Utilities,2020-12-17 00:00:00,"Customer satisfaction positively predicts future profitability of utility firms by reducing operating costs, even when it does not affect future revenues. Higher satisfaction leads to lower distribution, customer service, and sales and general administration expenses, generating efficiency-enhancing benefits and fostering greater trust and cooperation from customers.","The relationship between customer satisfaction and future profitability among utility companies is characterized by a direct correlation between increased satisfaction and reduced operational costs, including distribution, customer service, and sales and general administration expenses.","['customer satisfaction', 'utility profit', 'operating costs', 'distribution costs', 'customer service costs', 'sales and general administration expenses', 'trust', 'cooperation']",paraphrase,"['customer satisfaction', 'profitability', 'utility companies', 'direct correlation', 'operational costs', 'distribution', 'customer service', 'sales', 'administration expenses']",0.9518639,5
cd3a9d28abc3775cdcf122aa685b3b7154819fbd_n_paraphrase_1,The Secret Ingredient Is Me: Customization Prompts Self-Image-Consistent Product Perceptions,2019-08-03 00:00:00,"Customization influences product perceptions based on individuals' self-image, leading to self-image-consistent product perceptions, which vary across product categories and attributes.","The way people perceive products is shaped by their self-concept, resulting in consistent product evaluations that differ across various product types and features.","['customization', 'product perceptions', 'self-image', 'product categories', 'attributes']",paraphrase,"['self-concept', 'product perception', 'product evaluations', 'product types', 'product features', 'consumer behavior']",0.9325396,1
cd3a9d28abc3775cdcf122aa685b3b7154819fbd_n_paraphrase_2,The Secret Ingredient Is Me: Customization Prompts Self-Image-Consistent Product Perceptions,2019-08-03 00:00:00,"Customization influences product perceptions based on individuals' self-image, leading to self-image-consistent product perceptions, which vary across product categories and attributes.","Self-image plays a crucial role in determining how consumers respond to customized products, leading to diverse perceptions of products within and across categories.","['customization', 'product perceptions', 'self-image', 'product categories', 'attributes']",paraphrase,"['self-image', 'consumer behavior', 'product perception', 'customization', 'categorization', 'consumer response', 'diversity', 'product diversity', 'consumer psychology']",0.94839084,2
cd3a9d28abc3775cdcf122aa685b3b7154819fbd_n_paraphrase_3,The Secret Ingredient Is Me: Customization Prompts Self-Image-Consistent Product Perceptions,2019-08-03 00:00:00,"Customization influences product perceptions based on individuals' self-image, leading to self-image-consistent product perceptions, which vary across product categories and attributes.","The relationship between self-image and product perceptions is complex, with customized products eliciting distinct responses that depend on the product category and attribute in question.","['customization', 'product perceptions', 'self-image', 'product categories', 'attributes']",paraphrase,"['self-image', 'product perceptions', 'customized products', 'product category', 'attribute', 'relationship']",0.9506205,3
cd3a9d28abc3775cdcf122aa685b3b7154819fbd_n_paraphrase_4,The Secret Ingredient Is Me: Customization Prompts Self-Image-Consistent Product Perceptions,2019-08-03 00:00:00,"Customization influences product perceptions based on individuals' self-image, leading to self-image-consistent product perceptions, which vary across product categories and attributes.","Individuals' self-perceptions have a profound impact on their attitudes towards customized products, with distinct patterns emerging across different product categories and attributes.","['customization', 'product perceptions', 'self-image', 'product categories', 'attributes']",paraphrase,"['self-perception', 'product attitudes', 'customized products', 'product categories', 'attributes', 'individual impact', 'consumer behavior']",0.9516252,4
cd3a9d28abc3775cdcf122aa685b3b7154819fbd_n_paraphrase_5,The Secret Ingredient Is Me: Customization Prompts Self-Image-Consistent Product Perceptions,2019-08-03 00:00:00,"Customization influences product perceptions based on individuals' self-image, leading to self-image-consistent product perceptions, which vary across product categories and attributes.","Customization influences consumer attitudes by aligning with their self-image, resulting in varying levels of product satisfaction across different product categories and attributes.","['customization', 'product perceptions', 'self-image', 'product categories', 'attributes']",paraphrase,"['customization', 'consumer attitudes', 'self-image', 'product satisfaction', 'product categories', 'attributes']",0.9649231,5
f37ed8b4503670e97b12afb4d9b1498ad71c4bfd_n_paraphrase_1,Popping the Positive Illusion of Financial Responsibility Can Increase Personal Savings: Applications in Emerging and Western Markets,2020-12-23 00:00:00,"Deflating the positive illusion of financial responsibility can increase personal savings by motivating individuals to restore their perceptions of financial responsibility, particularly when superfluous spending is under their control and they are motivated to perceive themselves as financially responsible.","By dispelling the notion of financial omnipotence, individuals can be empowered to make more informed financial decisions, leading to increased savings, especially when they have the autonomy to make choices and perceive themselves as financially responsible.","['financial responsibility', 'personal savings', 'superfluous spending', 'intervention', 'motivation', 'emerging markets', 'Western markets']",paraphrase,"['financial omnipotence', 'informed financial decisions', 'increased savings', 'autonomy', 'financial responsibility', 'empowered individuals', 'financial decisions', 'savings', 'financial choices']",0.8869516,1
f37ed8b4503670e97b12afb4d9b1498ad71c4bfd_n_paraphrase_2,Popping the Positive Illusion of Financial Responsibility Can Increase Personal Savings: Applications in Emerging and Western Markets,2020-12-23 00:00:00,"Deflating the positive illusion of financial responsibility can increase personal savings by motivating individuals to restore their perceptions of financial responsibility, particularly when superfluous spending is under their control and they are motivated to perceive themselves as financially responsible.","Shattering the misconception of financial self-sufficiency can boost savings by inspiring individuals to re-evaluate their financial habits, especially when they have the autonomy to curb unnecessary expenses and perceive themselves as financially responsible.","['financial responsibility', 'personal savings', 'superfluous spending', 'intervention', 'motivation', 'emerging markets', 'Western markets']",paraphrase,"['financial self-sufficiency', 'savings', 'financial habits', 'unnecessary expenses', 'financial responsibility', 'autonomy', 're-evaluate']",0.9096691,2
f37ed8b4503670e97b12afb4d9b1498ad71c4bfd_n_paraphrase_3,Popping the Positive Illusion of Financial Responsibility Can Increase Personal Savings: Applications in Emerging and Western Markets,2020-12-23 00:00:00,"Deflating the positive illusion of financial responsibility can increase personal savings by motivating individuals to restore their perceptions of financial responsibility, particularly when superfluous spending is under their control and they are motivated to perceive themselves as financially responsible.","Breaking down the illusion of financial independence can motivate individuals to adopt more frugal habits, leading to increased savings, particularly when they have the freedom to make choices about their spending and perceive themselves as responsible.","['financial responsibility', 'personal savings', 'superfluous spending', 'intervention', 'motivation', 'emerging markets', 'Western markets']",paraphrase,"['financial independence', 'frugal habits', 'increased savings', 'spending freedom', 'responsible behavior', 'illusion breakdown', 'motivation', 'financial choices']",0.9100455,3
f37ed8b4503670e97b12afb4d9b1498ad71c4bfd_n_paraphrase_4,Popping the Positive Illusion of Financial Responsibility Can Increase Personal Savings: Applications in Emerging and Western Markets,2020-12-23 00:00:00,"Deflating the positive illusion of financial responsibility can increase personal savings by motivating individuals to restore their perceptions of financial responsibility, particularly when superfluous spending is under their control and they are motivated to perceive themselves as financially responsible.","The elimination of the false sense of financial security can prompt individuals to reassess their financial priorities, resulting in higher savings rates, especially when they have the capacity to regulate their spending and perceive themselves as financially accountable.","['financial responsibility', 'personal savings', 'superfluous spending', 'intervention', 'motivation', 'emerging markets', 'Western markets']",paraphrase,"['financial security', 'reassessment', 'savings rates', 'spending regulation', 'financial accountability', 'false sense', 'individual priorities', 'financial decision-making', 'financial literacy']",0.9210137,4
f37ed8b4503670e97b12afb4d9b1498ad71c4bfd_n_paraphrase_5,Popping the Positive Illusion of Financial Responsibility Can Increase Personal Savings: Applications in Emerging and Western Markets,2020-12-23 00:00:00,"Deflating the positive illusion of financial responsibility can increase personal savings by motivating individuals to restore their perceptions of financial responsibility, particularly when superfluous spending is under their control and they are motivated to perceive themselves as financially responsible.","By dispelling the myth of financial control, individuals can be encouraged to redirect their spending habits, leading to increased savings, particularly when they have the power to make conscious financial decisions and perceive themselves as responsible.","['financial responsibility', 'personal savings', 'superfluous spending', 'intervention', 'motivation', 'emerging markets', 'Western markets']",paraphrase,"['financial control', 'spending habits', 'savings', 'conscious decisions', 'financial responsibility', 'myth', 'redirect', 'financial decisions', 'perception']",0.9260775,5
f9f9035136df0e7def51b6b86b8085f34b02bb32_n_paraphrase_1,Who We Are and How We Govern: The Effect of Identity Orientation on Governance Choice,2022-04-29 00:00:00,"Different firm-level identity orientations (individualistic, relational, or collectivistic) impact governance choice, with unique governance problems arising from match and mismatch scenarios between a firm's identity orientation and that of a value chain partner.","A company's internal identity, shaped by its individualistic, relational, or collectivistic values, influences its governance style, leading to distinct challenges when partnering with organizations having different identity profiles.","['identity orientation', 'governance choice', 'firm-level', 'value chain partner', 'mismatch scenarios', 'governance problems']",paraphrase,"['company identity', 'values', 'governance style', 'partnership', 'organizational profiles', 'cultural differences', 'business relationships', 'leadership', 'management']",0.94512707,1
f9f9035136df0e7def51b6b86b8085f34b02bb32_n_paraphrase_2,Who We Are and How We Govern: The Effect of Identity Orientation on Governance Choice,2022-04-29 00:00:00,"Different firm-level identity orientations (individualistic, relational, or collectivistic) impact governance choice, with unique governance problems arising from match and mismatch scenarios between a firm's identity orientation and that of a value chain partner.","The manner in which a firm defines itself (individualistic, relational, or collectivistic) affects its governance approach, resulting in specific difficulties when collaborating with partners having disparate identity orientations.","['identity orientation', 'governance choice', 'firm-level', 'value chain partner', 'mismatch scenarios', 'governance problems']",paraphrase,"['firm identity', 'governance approach', 'collaboration', 'identity orientations', 'partner integration', 'organizational behavior', 'self-definition', 'collective identity', 'partnership dynamics']",0.9454803,2
f9f9035136df0e7def51b6b86b8085f34b02bb32_n_paraphrase_3,Who We Are and How We Govern: The Effect of Identity Orientation on Governance Choice,2022-04-29 00:00:00,"Different firm-level identity orientations (individualistic, relational, or collectivistic) impact governance choice, with unique governance problems arising from match and mismatch scenarios between a firm's identity orientation and that of a value chain partner.","The alignment between a firm's identity and that of its supply chain partners determines the nature of governance issues that arise, with individualistic and collectivistic firms facing different problems in their interactions.","['identity orientation', 'governance choice', 'firm-level', 'value chain partner', 'mismatch scenarios', 'governance problems']",paraphrase,"['Firm identity', 'Supply chain partners', 'Governance issues', 'Individualistic firms', 'Collectivistic firms', 'Interactions', 'Firm governance', 'Identity alignment', 'Supply chain management']",0.9493859,3
f9f9035136df0e7def51b6b86b8085f34b02bb32_n_paraphrase_4,Who We Are and How We Govern: The Effect of Identity Orientation on Governance Choice,2022-04-29 00:00:00,"Different firm-level identity orientations (individualistic, relational, or collectivistic) impact governance choice, with unique governance problems arising from match and mismatch scenarios between a firm's identity orientation and that of a value chain partner.","The mismatch between a firm's identity and that of its partners can create unique governance challenges, with individualistic firms struggling with relational partners and collectivistic firms facing difficulties with individualistic partners.","['identity orientation', 'governance choice', 'firm-level', 'value chain partner', 'mismatch scenarios', 'governance problems']",paraphrase,"['firm identity', 'partner identity', 'governance challenges', 'individualism', 'collectivism', 'relational partners', 'identity mismatch']",0.9503942,4
f9f9035136df0e7def51b6b86b8085f34b02bb32_n_paraphrase_5,Who We Are and How We Govern: The Effect of Identity Orientation on Governance Choice,2022-04-29 00:00:00,"Different firm-level identity orientations (individualistic, relational, or collectivistic) impact governance choice, with unique governance problems arising from match and mismatch scenarios between a firm's identity orientation and that of a value chain partner.","The distinct identity profiles of firms (individualistic, relational, or collectivistic) influence the governance dynamics of their partnerships, leading to distinct problems and opportunities in each match and mismatch scenario.","['identity orientation', 'governance choice', 'firm-level', 'value chain partner', 'mismatch scenarios', 'governance problems']",paraphrase,"['Firm identity', 'Governance dynamics', 'Partnerships', 'Distinct profiles', 'Match', 'Mismatch', 'Problems', 'Opportunities']",0.954259,5
421e0090330400c6ed9ae6e1095532084cbe1c7a_n_paraphrase_1,When “More” Seems Like Less: Differential Price Framing Increases the Choice Share of Higher-Priced Options,2019-11-01 00:00:00,"Differential price framing increases the choice share of higher-priced options by creating a focus on the price difference, leading to lower perceived expensiveness and greater choice share for the premium option.","By manipulating the presentation of prices to draw attention to the disparity between options, marketers can successfully influence consumer choices, leading to a higher adoption rate of premium products.","['differential price framing', 'higher-priced options', 'price difference', 'perceived expensiveness', 'consumer choice']",paraphrase,"['price presentation', 'consumer choices', 'premium products', 'marketing influence', 'adoption rate', 'disparity', 'attention drawing', 'consumer behavior']",0.8986692,1
421e0090330400c6ed9ae6e1095532084cbe1c7a_n_paraphrase_2,When “More” Seems Like Less: Differential Price Framing Increases the Choice Share of Higher-Priced Options,2019-11-01 00:00:00,"Differential price framing increases the choice share of higher-priced options by creating a focus on the price difference, leading to lower perceived expensiveness and greater choice share for the premium option.","The emphasis on price differentials in marketing campaigns can create a psychological effect, making consumers more likely to opt for higher-priced alternatives by downplaying the actual cost.","['differential price framing', 'higher-priced options', 'price difference', 'perceived expensiveness', 'consumer choice']",paraphrase,"['price differentials', 'marketing campaigns', 'psychological effect', 'consumer behavior', 'cost perception', 'marketing strategy', 'consumer psychology', 'purchasing decisions', 'marketing tactics']",0.9019264,2
